192.168.1.103 - - [30/Jul/2025:07:53:35 +0000] "GET /identity/v3/ HTTP/1.1" 200 504 "-" "curl/8.5.0"
192.168.1.103 - - [30/Jul/2025:08:03:05 +0000] "GET /share/v2/e7632b4656c04e7e95fe22d23850b189/quota-sets/e7632b4656c04e7e95fe22d23850b189?user_id=4a2bbf8fa200433d87ce610f5133d15e HTTP/1.1" 200 624 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:05 +0000] "GET /networking/v2.0/ports?device_id=6c2605ce-3887-40ab-8829-43c4f6a97fe1 HTTP/1.1" 200 969 "-" "python-neutronclient"
192.168.1.103 - - [30/Jul/2025:08:03:05 +0000] "DELETE /identity/v3/users/4a2bbf8fa200433d87ce610f5133d15e HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:05 +0000] "GET /networking/v2.0/security-groups?id=5a548017-5f79-40fc-b7e2-ddfba2c00c97&fields=id&fields=name HTTP/1.1" 200 340 "-" "python-neutronclient"
192.168.1.103 - - [30/Jul/2025:08:03:05 +0000] "GET /compute/v2.1/servers/6c2605ce-3887-40ab-8829-43c4f6a97fe1 HTTP/1.1" 200 1808 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:05 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3869 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:05 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3864 "-" "python-keystoneclient"
192.168.1.103 - - [30/Jul/2025:08:03:05 +0000] "GET /networking/v2.0/security-groups?tenant_id=e7632b4656c04e7e95fe22d23850b189&name=default HTTP/1.1" 200 3152 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:06 +0000] "DELETE /networking/v2.0/security-groups/049948e9-01dc-4e48-9919-b0fe08e71d38 HTTP/1.1" 204 181 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:06 +0000] "DELETE /identity/v3/projects/e7632b4656c04e7e95fe22d23850b189 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:06 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3869 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:06 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3869 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:06 +0000] "GET /identity/v3/domains?name=Default HTTP/1.1" 200 560 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:06 +0000] "POST /identity/v3/projects HTTP/1.1" 201 647 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:06 +0000] "POST /identity/v3/users HTTP/1.1" 201 558 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:06 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:06 +0000] "PUT /identity/v3/projects/4087fe09c56d48ffb23fbc4321bf3633/users/f30d8e741a4a4fad9366c429dd1413bb/roles/45639e3f12014f8bb2f141ec952c731c HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:06 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3844 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:06 +0000] "POST /identity/v3/projects HTTP/1.1" 201 645 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:06 +0000] "POST /identity/v3/users HTTP/1.1" 201 557 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:06 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:06 +0000] "PUT /identity/v3/projects/26a69c110abe4b279afd25609699802c/users/7908241b64c148eeb52328f5093e03d6/roles/45639e3f12014f8bb2f141ec952c731c HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:06 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3842 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:06 +0000] "POST /identity/v3/projects HTTP/1.1" 201 645 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:06 +0000] "POST /identity/v3/users HTTP/1.1" 201 556 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:06 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:06 +0000] "PUT /identity/v3/projects/ec98c137c8a14ab7bc93dabd203c910d/users/7953a2ba8c734e5f90730932fb0904c8/roles/2f170876d5794d32b4820ca285967826 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:06 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:06 +0000] "PUT /identity/v3/projects/ec98c137c8a14ab7bc93dabd203c910d/users/7953a2ba8c734e5f90730932fb0904c8/roles/2f170876d5794d32b4820ca285967826 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:06 +0000] "GET /networking/v2.0/ports?device_id=6c2605ce-3887-40ab-8829-43c4f6a97fe1 HTTP/1.1" 200 969 "-" "python-neutronclient"
192.168.1.103 - - [30/Jul/2025:08:03:06 +0000] "GET /networking/v2.0/security-groups?id=5a548017-5f79-40fc-b7e2-ddfba2c00c97&fields=id&fields=name HTTP/1.1" 200 340 "-" "python-neutronclient"
192.168.1.103 - - [30/Jul/2025:08:03:06 +0000] "GET /compute/v2.1/servers/6c2605ce-3887-40ab-8829-43c4f6a97fe1 HTTP/1.1" 200 1808 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:06 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3965 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:07 +0000] "GET /identity/v3/domains?name=Default HTTP/1.1" 200 560 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:07 +0000] "POST /identity/v3/users HTTP/1.1" 201 687 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:07 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:07 +0000] "PUT /identity/v3/projects/ec98c137c8a14ab7bc93dabd203c910d/users/43a4ea73a1744ef2a7eeb552d2118d52/roles/45639e3f12014f8bb2f141ec952c731c HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:07 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3960 "-" "python-keystoneclient"
192.168.1.103 - - [30/Jul/2025:08:03:07 +0000] "GET /share/v2/175305bc753c45d1947ece48952e51d1/shares/cf50bf78-e216-4dd2-8fac-1d56e672437b HTTP/1.1" 404 384 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:07 +0000] "DELETE /share/v2/c47b085968484ebf898f8e4a9d59ea11/types/cdb1c92a-3109-4d76-ac5d-b989f4f3fb87 HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:07 +0000] "GET /share/v2/c47b085968484ebf898f8e4a9d59ea11/types/cdb1c92a-3109-4d76-ac5d-b989f4f3fb87 HTTP/1.1" 404 373 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:07 +0000] "DELETE /identity/v3/users/6af6d294baba4eb1841d09505bb32b78 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:07 +0000] "GET /share/v2/ccf401a2edd54e3d996d7a980ce68e32/share-access-rules?share_id=0f10c063-e0ac-4f7e-8600-7498ee4355b1 HTTP/1.1" 200 581 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:07 +0000] "DELETE /identity/v3/users/985773309ef84c5da1e2e7937545d0e2 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:07 +0000] "DELETE /share/v2/ccf401a2edd54e3d996d7a980ce68e32/shares/0f10c063-e0ac-4f7e-8600-7498ee4355b1 HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:07 +0000] "GET /share/v2/ccf401a2edd54e3d996d7a980ce68e32/shares/0f10c063-e0ac-4f7e-8600-7498ee4355b1 HTTP/1.1" 200 1629 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:07 +0000] "GET /share/v2/ec98c137c8a14ab7bc93dabd203c910d/scheduler-stats/pools/detail HTTP/1.1" 200 1497 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:07 +0000] "POST /share/v2/ec98c137c8a14ab7bc93dabd203c910d/types HTTP/1.1" 200 1047 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:07 +0000] "DELETE /identity/v3/users/cf137374d5264eac964d1a4ecbeb2586 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:07 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3869 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:07 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3839 "-" "python-keystoneclient"
192.168.1.103 - - [30/Jul/2025:08:03:07 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3864 "-" "python-keystoneclient"
192.168.1.103 - - [30/Jul/2025:08:03:07 +0000] "POST /share/v2/4087fe09c56d48ffb23fbc4321bf3633/shares HTTP/1.1" 200 1606 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:07 +0000] "GET /share/v2/4087fe09c56d48ffb23fbc4321bf3633/shares/bba486bb-003c-4e3f-80d9-2c6f0de47461 HTTP/1.1" 200 1606 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:07 +0000] "GET /networking/v2.0/security-groups?tenant_id=65a1d4a3d1c64c17953e7a2cff23f739&name=default HTTP/1.1" 200 3152 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:08 +0000] "GET /networking/v2.0/ports?device_id=6c2605ce-3887-40ab-8829-43c4f6a97fe1 HTTP/1.1" 200 969 "-" "python-neutronclient"
192.168.1.103 - - [30/Jul/2025:08:03:08 +0000] "GET /networking/v2.0/security-groups?id=5a548017-5f79-40fc-b7e2-ddfba2c00c97&fields=id&fields=name HTTP/1.1" 200 340 "-" "python-neutronclient"
192.168.1.103 - - [30/Jul/2025:08:03:07 +0000] "GET /compute/v2.1/servers/6c2605ce-3887-40ab-8829-43c4f6a97fe1 HTTP/1.1" 200 1808 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:08 +0000] "DELETE /networking/v2.0/security-groups/ceef2500-d596-4ca9-b88f-7317868035f6 HTTP/1.1" 204 181 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:08 +0000] "DELETE /identity/v3/projects/65a1d4a3d1c64c17953e7a2cff23f739 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:08 +0000] "GET /networking/v2.0/security-groups?tenant_id=c47b085968484ebf898f8e4a9d59ea11&name=default HTTP/1.1" 200 3152 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:08 +0000] "DELETE /networking/v2.0/security-groups/3abc216b-b7f4-4e49-ac3c-ff0fa6415dc5 HTTP/1.1" 204 181 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:08 +0000] "DELETE /identity/v3/projects/c47b085968484ebf898f8e4a9d59ea11 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:08 +0000] "GET /networking/v2.0/security-groups?tenant_id=175305bc753c45d1947ece48952e51d1&name=default HTTP/1.1" 200 3152 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:08 +0000] "DELETE /networking/v2.0/security-groups/c00ec8bb-cf50-4940-9fbc-5c5c25301f0e HTTP/1.1" 204 181 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:08 +0000] "DELETE /identity/v3/projects/175305bc753c45d1947ece48952e51d1 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:08 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3869 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:08 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3869 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:08 +0000] "GET /identity/v3/domains?name=Default HTTP/1.1" 200 560 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:08 +0000] "POST /identity/v3/projects HTTP/1.1" 201 639 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:08 +0000] "POST /identity/v3/users HTTP/1.1" 201 554 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:09 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:09 +0000] "PUT /identity/v3/projects/7f5be3b08f494d4b8d97a391835bfb41/users/cc1301c8bd2949bd9928ef95d77e68bf/roles/45639e3f12014f8bb2f141ec952c731c HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:09 +0000] "GET /networking/v2.0/ports?device_id=6c2605ce-3887-40ab-8829-43c4f6a97fe1 HTTP/1.1" 200 969 "-" "python-neutronclient"
192.168.1.103 - - [30/Jul/2025:08:03:09 +0000] "GET /networking/v2.0/security-groups?id=5a548017-5f79-40fc-b7e2-ddfba2c00c97&fields=id&fields=name HTTP/1.1" 200 340 "-" "python-neutronclient"
192.168.1.103 - - [30/Jul/2025:08:03:09 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3836 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:09 +0000] "GET /compute/v2.1/servers/6c2605ce-3887-40ab-8829-43c4f6a97fe1 HTTP/1.1" 200 1808 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:09 +0000] "POST /identity/v3/projects HTTP/1.1" 201 641 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:09 +0000] "POST /identity/v3/users HTTP/1.1" 201 555 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:09 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:09 +0000] "PUT /identity/v3/projects/46cedd7135664123a5f77627afc2e4fd/users/63f027c2f13046389aeed8fb5b5dd475/roles/45639e3f12014f8bb2f141ec952c731c HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:09 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3838 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:09 +0000] "POST /identity/v3/projects HTTP/1.1" 201 641 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:09 +0000] "POST /identity/v3/users HTTP/1.1" 201 554 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:09 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:09 +0000] "PUT /identity/v3/projects/889cff35a73e4075b63ecf992eed2fd3/users/f095ce6d7b97462d83f39612d994cee8/roles/2f170876d5794d32b4820ca285967826 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:09 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:09 +0000] "PUT /identity/v3/projects/889cff35a73e4075b63ecf992eed2fd3/users/f095ce6d7b97462d83f39612d994cee8/roles/2f170876d5794d32b4820ca285967826 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:09 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3961 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:09 +0000] "GET /identity/v3/domains?name=Default HTTP/1.1" 200 560 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:09 +0000] "POST /identity/v3/users HTTP/1.1" 201 685 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:09 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:09 +0000] "PUT /identity/v3/projects/889cff35a73e4075b63ecf992eed2fd3/users/12d7e2c67a3f468e90b9ecefacc8b70a/roles/45639e3f12014f8bb2f141ec952c731c HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:09 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3956 "-" "python-keystoneclient"
192.168.1.103 - - [30/Jul/2025:08:03:09 +0000] "POST /share/v2/889cff35a73e4075b63ecf992eed2fd3/types HTTP/1.1" 200 979 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:09 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3831 "-" "python-keystoneclient"
192.168.1.103 - - [30/Jul/2025:08:03:09 +0000] "POST /share/v2/7f5be3b08f494d4b8d97a391835bfb41/shares HTTP/1.1" 200 1639 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:09 +0000] "GET /share/v2/7f5be3b08f494d4b8d97a391835bfb41/shares/854d455e-a854-4b71-955a-cff049f8c409 HTTP/1.1" 200 1639 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:10 +0000] "GET /networking/v2.0/ports?device_id=6c2605ce-3887-40ab-8829-43c4f6a97fe1 HTTP/1.1" 200 969 "-" "python-neutronclient"
192.168.1.103 - - [30/Jul/2025:08:03:10 +0000] "GET /networking/v2.0/security-groups?id=5a548017-5f79-40fc-b7e2-ddfba2c00c97&fields=id&fields=name HTTP/1.1" 200 340 "-" "python-neutronclient"
192.168.1.103 - - [30/Jul/2025:08:03:10 +0000] "GET /compute/v2.1/servers/6c2605ce-3887-40ab-8829-43c4f6a97fe1 HTTP/1.1" 200 1808 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:10 +0000] "GET /share/v2/ccf401a2edd54e3d996d7a980ce68e32/shares/0f10c063-e0ac-4f7e-8600-7498ee4355b1 HTTP/1.1" 404 384 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:10 +0000] "GET /share/v2/ccf401a2edd54e3d996d7a980ce68e32/share-access-rules?share_id=0f10c063-e0ac-4f7e-8600-7498ee4355b1 HTTP/1.1" 400 405 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:10 +0000] "POST /share/v2/ccf401a2edd54e3d996d7a980ce68e32/shares/71fc3796-a9f5-4409-93f6-8d740c578ce0/action HTTP/1.1" 200 611 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:10 +0000] "GET /share/v2/ccf401a2edd54e3d996d7a980ce68e32/share-access-rules?share_id=71fc3796-a9f5-4409-93f6-8d740c578ce0 HTTP/1.1" 200 583 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:10 +0000] "GET /share/v2/4087fe09c56d48ffb23fbc4321bf3633/shares/bba486bb-003c-4e3f-80d9-2c6f0de47461 HTTP/1.1" 200 1620 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:10 +0000] "POST /share/v2/4087fe09c56d48ffb23fbc4321bf3633/shares HTTP/1.1" 200 1607 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:11 +0000] "GET /share/v2/4087fe09c56d48ffb23fbc4321bf3633/shares/1e5d364a-6ba6-43ed-8a78-13fa87bff1de HTTP/1.1" 200 1607 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:11 +0000] "GET /networking/v2.0/ports?device_id=6c2605ce-3887-40ab-8829-43c4f6a97fe1 HTTP/1.1" 200 969 "-" "python-neutronclient"
192.168.1.103 - - [30/Jul/2025:08:03:11 +0000] "GET /networking/v2.0/security-groups?id=5a548017-5f79-40fc-b7e2-ddfba2c00c97&fields=id&fields=name HTTP/1.1" 200 340 "-" "python-neutronclient"
192.168.1.103 - - [30/Jul/2025:08:03:11 +0000] "GET /compute/v2.1/servers/6c2605ce-3887-40ab-8829-43c4f6a97fe1 HTTP/1.1" 200 1808 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:12 +0000] "GET /networking/v2.0/ports?device_id=6c2605ce-3887-40ab-8829-43c4f6a97fe1 HTTP/1.1" 200 969 "-" "python-neutronclient"
192.168.1.103 - - [30/Jul/2025:08:03:12 +0000] "GET /networking/v2.0/security-groups?id=5a548017-5f79-40fc-b7e2-ddfba2c00c97&fields=id&fields=name HTTP/1.1" 200 340 "-" "python-neutronclient"
192.168.1.103 - - [30/Jul/2025:08:03:12 +0000] "GET /compute/v2.1/servers/6c2605ce-3887-40ab-8829-43c4f6a97fe1 HTTP/1.1" 200 1808 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:12 +0000] "GET /share/v2/7f5be3b08f494d4b8d97a391835bfb41/shares/854d455e-a854-4b71-955a-cff049f8c409 HTTP/1.1" 200 1653 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:13 +0000] "POST /share/v2/7f5be3b08f494d4b8d97a391835bfb41/snapshots HTTP/1.1" 202 1055 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:13 +0000] "GET /share/v2/7f5be3b08f494d4b8d97a391835bfb41/snapshots/aff1d099-dd11-41e4-aba4-2d278f401f63 HTTP/1.1" 200 1049 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:13 +0000] "POST /compute/v2.1/os-server-external-events HTTP/1.1" 200 602 "-" "python-novaclient"
192.168.1.103 - - [30/Jul/2025:08:03:13 +0000] "GET /networking/v2.0/ports?device_id=6c2605ce-3887-40ab-8829-43c4f6a97fe1 HTTP/1.1" 200 971 "-" "python-neutronclient"
192.168.1.103 - - [30/Jul/2025:08:03:13 +0000] "GET /networking/v2.0/security-groups?id=5a548017-5f79-40fc-b7e2-ddfba2c00c97&fields=id&fields=name HTTP/1.1" 200 340 "-" "python-neutronclient"
192.168.1.103 - - [30/Jul/2025:08:03:13 +0000] "GET /compute/v2.1/servers/6c2605ce-3887-40ab-8829-43c4f6a97fe1 HTTP/1.1" 200 1808 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:13 +0000] "GET /share/v2/ccf401a2edd54e3d996d7a980ce68e32/share-access-rules?share_id=71fc3796-a9f5-4409-93f6-8d740c578ce0 HTTP/1.1" 200 581 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:13 +0000] "POST /share/v2/d2204ef3755540fcb5d4d5f2af1717e8/shares/71fc3796-a9f5-4409-93f6-8d740c578ce0/action HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:14 +0000] "GET /share/v2/ccf401a2edd54e3d996d7a980ce68e32/share-access-rules?share_id=71fc3796-a9f5-4409-93f6-8d740c578ce0 HTTP/1.1" 200 589 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:14 +0000] "GET /share/v2/4087fe09c56d48ffb23fbc4321bf3633/shares/1e5d364a-6ba6-43ed-8a78-13fa87bff1de HTTP/1.1" 200 1621 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:14 +0000] "POST /share/v2/4087fe09c56d48ffb23fbc4321bf3633/snapshots HTTP/1.1" 202 1031 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:14 +0000] "GET /share/v2/4087fe09c56d48ffb23fbc4321bf3633/snapshots/ff29ff76-3d2d-4acf-856d-4ef73bd67fd6 HTTP/1.1" 200 1025 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:14 +0000] "GET /networking/v2.0/ports?device_id=6c2605ce-3887-40ab-8829-43c4f6a97fe1 HTTP/1.1" 200 971 "-" "python-neutronclient"
192.168.1.103 - - [30/Jul/2025:08:03:14 +0000] "GET /networking/v2.0/security-groups?id=5a548017-5f79-40fc-b7e2-ddfba2c00c97&fields=id&fields=name HTTP/1.1" 200 340 "-" "python-neutronclient"
192.168.1.103 - - [30/Jul/2025:08:03:14 +0000] "GET /compute/v2.1/servers/6c2605ce-3887-40ab-8829-43c4f6a97fe1 HTTP/1.1" 200 1972 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:14 +0000] "GET /networking/v2.0/ports?device_id=6c2605ce-3887-40ab-8829-43c4f6a97fe1 HTTP/1.1" 200 971 "-" "python-neutronclient"
192.168.1.103 - - [30/Jul/2025:08:03:14 +0000] "GET /networking/v2.0/security-groups?id=5a548017-5f79-40fc-b7e2-ddfba2c00c97&fields=id&fields=name HTTP/1.1" 200 340 "-" "python-neutronclient"
192.168.1.103 - - [30/Jul/2025:08:03:14 +0000] "GET /compute/v2.1/servers/6c2605ce-3887-40ab-8829-43c4f6a97fe1 HTTP/1.1" 200 1972 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:14 +0000] "GET /networking/v2.0/ports?device_id=6c2605ce-3887-40ab-8829-43c4f6a97fe1&fixed_ips=ip_address%3D10.1.0.25 HTTP/1.1" 200 1189 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:15 +0000] "POST /compute/v2.1/os-server-external-events HTTP/1.1" 200 602 "-" "python-novaclient"
192.168.1.103 - - [30/Jul/2025:08:03:14 +0000] "POST /networking/v2.0/floatingips HTTP/1.1" 201 1061 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:03:15 +0000] "GET /networking/v2.0/ports?device_id=6c2605ce-3887-40ab-8829-43c4f6a97fe1&fixed_ips=ip_address%3D10.1.0.25 HTTP/1.1" 200 1189 "-" "python-urllib3/1.26.20"
